dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,x,y,pitch_type,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,speed,px,pz,pxold,pzold,tm_spin,sb
2015/6/20,150620_201424atl,1f1c71e7-bd06-4eac-ac15-1aed1473e135,4,1,592789,457727,25,Groundout,B,200,3.62,1.69,-8.14,7.88,FF,5,2,R,0,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,Ball,225.787,0.274611,3,nyn,0.071441899,-138.7627642,0.28819974,-8.284147845,8.146601459,-8.14,7.88,-0.929818464,55,6.324202423,1.81921347,-142.3806684,-5.539681246,-16.62300061,33.90500061,-15.83200046,97.16,-1.507576564,2.902063478,-1.54,2.92,2342,0
2015/6/20,150620_201449atl,80cb6fff-e6ed-43af-825c-3a6a360b9c57,4,2,592789,457727,25,Groundout,S,201,3.65,1.66,-3.1,10.73,FF,17,2,R,0,1,R,gid_2015_06_20_nynmlb_atlmlb_1/,Called Strike,196.003,-0.447236,3,nyn,0.071330826,-138.9786849,0.287753397,-3.230769004,11.00289755,-3.1,10.73,-1.100556035,55,6.202702619,3.651972641,-142.602682,-8.16477057,-6.502999771,34.01500122,-10.03200027,97.42,-0.166110756,2.203581032,-0.2,2.21,2315,10
2015/6/20,150620_201515atl,06110d81-baac-4e1f-83db-663bf6a23121,4,3,592789,457727,25,Groundout,S,202,3.84,1.69,-7.76,5.64,CH,23,2,R,1,1,R,gid_2015_06_20_nynmlb_atlmlb_1/,Swinging Strike,233.755,-1.13023,3,nyn,0.076931678,-128.9559273,0.309113737,-7.924834157,5.94921532,-7.76,5.64,-1.16305785,55,6.042818778,6.498494376,-132.0325005,-5.999176254,-13.82300042,26.76499931,-21.80199977,90.22,0.34981924,1.538536598,0.32,1.55,1859,11
2015/6/20,150620_201629atl,7f73236c-bfb5-4670-8df1-885438ea2718,4,4,592789,457727,25,Groundout,X,208,3.84,1.69,-9.23,5.07,CH,15,2,R,2,1,R,gid_2015_06_20_nynmlb_atlmlb_1/,"In play, run(s)",240.993,-0.906977,3,nyn,0.076845224,-129.018409,0.309832348,-9.395904268,5.377892221,-9.23,5.07,-1.098252351,55,6.064286052,3.531879523,-132.3442476,-5.241424545,-16.31299924,28.97500031,-22.84200069,90.34,-1.069154953,1.779551914,-1.09,1.79,2026,12
2015/6/20,150620_201718atl,fd65bbf9-7aee-468c-9153-005aaf8497f7,6,1,592789,430637,26,Strikeout,S,214,3.35,1.63,-9.73,5.12,CH,15,2,L,0,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,Swinging Strike,242.057,-0.674419,3,nyn,0.078325676,-126.6591082,0.314737936,-9.903817318,5.430665873,-9.73,5.12,-1.391927716,55,6.012988213,4.867925022,-129.6860813,-4.566181989,-16.66299962,25.86499969,-23.04199954,88.54,-0.843294307,1.893716764,-0.88,1.91,2090,0
2015/6/20,150620_201733atl,21be3201-8897-459c-ba53-fac86f223416,6,2,592789,430637,26,Strikeout,S,215,3.35,1.63,-9.73,4.47,CH,20,2,L,1,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,Foul,245.089,-1.30233,3,nyn,0.07774233,-127.595108,0.312583094,-9.897644773,4.782034796,-9.73,4.47,-1.398722716,55,5.972785596,5.081466611,-130.687649,-5.625328599,-16.88300084,26.62499992,-24.02199908,89.25,-0.77177724,1.353270706,-0.8,1.37,2048,1
2015/6/20,150620_201755atl,bbf049a0-db8e-49bf-867f-15df375a6195,6,3,592789,430637,26,Strikeout,B,216,3.21,1.53,-3.73,9.5,FF,4,2,L,2,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,Ball,201.319,3.25,3,nyn,0.071461565,-138.7757204,0.287705637,-3.865405164,9.772527204,-3.73,9.5,-1.108245764,55,6.33137796,6.717692233,-142.2404674,-0.696756274,-7.782999981,32.45499985,-12.50199958,97.09,0.936097255,5.083896659,0.91,5.1,2121,2
2015/6/20,150620_201821atl,b65a88f0-bf8e-4d85-b54c-9979c7ff6be6,6,4,592789,430637,26,Strikeout,S,217,3.35,1.63,-7.67,9.69,FF,16,2,L,2,1,R,gid_2015_06_20_nynmlb_atlmlb_1/,Foul,218.254,-0.476744,3,nyn,0.071098833,-139.5335668,0.28569606,-7.817614707,9.959708969,-7.67,9.69,-1.072624586,55,6.305710273,4.453828121,-142.867653,-8.521954567,-15.96299981,31.38500015,-11.84199973,97.63,-0.553058552,2.05624231,-0.58,2.08,2591,12
2015/6/20,150620_201841atl,9bc14cf4-f2ff-45b1-b504-075e82f8f058,6,5,592789,430637,26,Strikeout,B,218,3.24,1.63,-8.63,5.63,CH,20,2,L,2,1,R,gid_2015_06_20_nynmlb_atlmlb_1/,Ball,236.656,-1.7205,3,nyn,0.077345681,-128.2844014,0.310534264,-8.796290978,5.940374834,-8.63,5.63,-1.487401847,55,6.155240456,4.774190691,-131.2887568,-7.330333379,-15.20299958,25.99500076,-21.91200038,89.71,-0.833266652,1.042503337,-0.86,1.05,1989,12
2015/6/20,150620_201859atl,a0ec8d06-fade-4977-856d-e16677671f78,6,6,592789,430637,26,Strikeout,S,219,3.35,1.63,5.19,0.02,CU,22,2,L,2,2,R,gid_2015_06_20_nynmlb_atlmlb_1/,Swinging Strike,90.7702,-1.89535,3,nyn,0.083439163,-118.9305936,0.334777874,5.027963443,0.367834375,5.19,0.02,-1.286272697,55,6.008559768,1.064589807,-121.6718378,-3.943247822,7.476999771,21.98500053,-31.63199969,83,-0.00791731,0.857947127,-0.04,0.86,929,22
2015/6/20,150620_201936atl,662a53b3-0a48-40d0-8394-aa2f829ffaa3,2,1,592789,455976,27,Single,B,223,3.57,1.64,-6.07,10.13,FF,9,2,L,0,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,Ball,210.814,0.336788,3,nyn,0.071281948,-139.1009499,0.287254831,-6.20993919,10.40039843,-6.07,10.13,-0.927783669,55,6.289583595,7.374464932,-142.647202,-6.354788918,-12.54299973,33.30499832,-11.17199966,97.49,1.003536527,2.921548805,0.97,2.93,2454,0
2015/6/20,150620_201952atl,9d0b131d-cfc0-4e2c-8b6d-ba202e442a4b,2,2,592789,455976,27,Single,X,224,3.66,1.72,-9.06,3.21,CH,20,2,L,0,1,R,gid_2015_06_20_nynmlb_atlmlb_1/,"In play, no out",250.245,-1.1134,3,nyn,0.078001784,-127.1793983,0.313511079,-9.231124997,3.518950052,-9.06,3.21,-1.305355306,55,5.995287087,4.4362898,-130.2357453,-4.58775074,-15.65300034,26.22500031,-26.21199962,88.9,-0.844988846,1.598437545,-0.87,1.61,1834,10
2015/6/20,150620_202129atl,8d8e0001-a233-4802-866c-abbf91cc2156,9,3,592789,346874,28,Strikeout,S,230,3.5,1.67,-3.9,7.77,FF,8,2,R,0,2,R,gid_2015_06_20_nynmlb_atlmlb_1/,Swinging Strike,206.498,0.737705,3,nyn,0.070822092,-139.9327568,0.286191767,-4.031236128,8.033477348,-3.9,7.77,-1.009754577,55,6.248173149,4.829638486,-143.7143917,-4.564780441,-8.203000057,35.75499908,-15.83200046,98.09,0.253137209,3.242866027,0.23,3.26,1808,20
2015/6/20,150620_202152atl,024ef8f9-9cd3-47b0-ae89-4058ecc3664e,9,4,592789,346874,28,Strikeout,S,231,3.5,1.67,-1.96,10.29,FF,8,2,R,1,2,R,gid_2015_06_20_nynmlb_atlmlb_1/,Foul,190.741,0.377049,3,nyn,0.071439512,-138.7621239,0.288249481,-2.1002925,10.56228247,-1.96,10.29,-0.939040825,55,6.345404053,4.981559158,-142.3958461,-6.510399416,-4.213000048,34.05499832,-10.99200031,97.25,0.699837447,2.916841985,0.67,2.93,2168,21
2015/6/20,150620_202224atl,989eac9b-e6fa-4e91-a9d1-008127f654bf,9,5,592789,346874,28,Strikeout,S,232,3.5,1.67,-6.03,9.55,FF,5,2,R,2,2,R,gid_2015_06_20_nynmlb_atlmlb_1/,Foul,212.135,0.540984,3,nyn,0.070575343,-140.6400897,0.282822357,-6.163752685,9.813147351,-6.03,9.55,-0.828491728,55,6.418408972,2.301223946,-143.7858994,-6.368550474,-12.84299992,29.82500069,-11.73200008,98.14,-0.903127987,3.061093514,-0.93,3.08,2399,22
2015/6/20,150620_202254atl,4cf855b3-ec2a-4ed7-9f38-3eda6b2aad7a,9,6,592789,346874,28,Strikeout,S,233,3.5,1.67,-7.17,5.94,CH,15,2,R,2,2,R,gid_2015_06_20_nynmlb_atlmlb_1/,Foul,230.154,-0.57377,3,nyn,0.078073232,-127.044743,0.314040692,-7.339219188,6.252804371,-7.17,5.94,-1.034048706,55,6.119990229,2.781367555,-130.152667,-4.794453626,-12.40300034,26.64500038,-21.61199924,88.82,-0.986455713,2.050764022,-1.02,2.06,1774,22
2015/6/20,150620_202432atl,71edb8a2-a285-4f1f-89e2-88305362c455,9,9,592789,346874,28,Strikeout,S,236,3.5,1.67,-6.97,7.97,FF,0,2,R,2,3,R,gid_2015_06_20_nynmlb_atlmlb_1/,Foul Tip,221.008,0.912568,3,nyn,0.071112491,-139.5095395,0.285720504,-7.108717558,8.237256378,-6.97,7.97,-0.837295699,55,6.324094085,2.852998053,-142.8347353,-4.428167263,-14.513,31.295,-15.36200019,97.45,-0.833901638,3.408260151,-0.86,3.42,2220,32
2015/6/20,150620_203333atl,d71d9079-5bd8-42f5-a055-a3cebcced57b,4,1,592789,150229,32,Single,S,263,3.61,1.69,-8.43,7.1,FF,21,2,L,0,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,Foul,229.761,-1.23958,4,nyn,0.07165304,-138.477847,0.287661207,-8.575937887,7.361513432,-8.43,7.1,-1.282329795,55,6.172454488,5.284734554,-141.7161393,-8.543467643,-17.27300023,30.24500076,-17.35200092,96.87,-0.541950806,1.448309778,-0.57,1.46,2295,0
2015/6/20,150620_203353atl,8f2d08b5-b6f8-4f2e-9ac3-590198cc5ab4,4,2,592789,150229,32,Single,B,264,3.46,1.69,-9.24,2.96,CH,10,2,L,1,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,Ball,251.961,0.299435,4,nyn,0.079146814,-125.3199496,0.318379569,-9.416657047,3.282419665,-9.24,2.96,-1.476254082,55,5.99385127,3.378360083,-128.3901856,-1.39086772,-15.48300027,25.96500008,-26.78199931,87.57,-1.477017475,2.833725426,-1.51,2.84,1821,1
2015/6/20,150620_203408atl,f6a0f6e8-40e7-4e22-8a88-777f62a75884,4,3,592789,150229,32,Single,B,265,3.35,1.69,-8.96,6.33,FF,5,2,L,1,1,R,gid_2015_06_20_nynmlb_atlmlb_1/,Ball,234.58,0.506024,4,nyn,0.071557648,-138.639933,0.287528246,-9.108690069,6.600737412,-8.96,6.33,-1.219310943,55,6.18100384,1.832317625,-141.9495721,-4.530683884,-18.36300038,30.95499985,-18.87199947,96.84,-1.925074702,2.925799457,-1.95,2.94,2285,11
2015/6/20,150620_203427atl,b74b54c0-9259-4f15-a426-605999db002d,4,4,592789,150229,32,Single,X,266,3.61,1.69,-4.8,9.46,FF,18,2,L,1,2,R,gid_2015_06_20_nynmlb_atlmlb_1/,"In play, no out",206.762,-0.760417,4,nyn,0.070998814,-139.7698384,0.2848606,-4.933487803,9.731137991,-4.8,9.46,-1.149068673,55,6.198356252,5.678649233,-142.9904112,-8.600083259,-10.13299989,30.35499947,-12.19200011,97.75,0.296634353,1.904362515,0.27,1.92,2236,21
2015/6/20,150620_203515atl,af9e3f5f-d337-4dcc-aad8-5b7dc461c9f6,4,1,592789,592743,33,Single,S,270,3.58,1.73,-8.84,3.75,CH,15,2,R,0,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,Called Strike,246.777,-0.632432,4,nyn,0.078006649,-127.1533975,0.31377002,-9.004188507,4.05640388,-8.84,3.75,-1.374236097,55,6.034329998,4.14040267,-130.2633351,-3.802579712,-15.24299954,26.68499939,-25.312,88.9,-1.003826763,2.054575823,-1.03,2.07,1828,0
2015/6/20,150620_203539atl,bbe754cb-8e87-4531-bf84-1d2b72789839,4,2,592789,592743,33,Single,B,271,3.51,1.55,-10.1,6.42,CH,22,2,R,1,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,Ball In Dirt,237.359,-2.83673,4,nyn,0.078047643,-127.1487358,0.313113791,-10.26657884,6.733600158,-10.1,6.42,-1.32990059,55,6.126399613,7.176400699,-130.0720994,-10.41808391,-17.45300053,25.06500046,-20.73200008,89.1,0.14250586,-0.265068411,0.11,-0.25,2291,1
2015/6/20,150620_203606atl,137fdda4-3861-4eee-bd3f-1ed8a48ac2f2,4,3,592789,592743,33,Single,S,272,3.44,1.63,-9.98,3.04,CH,13,2,R,1,1,R,gid_2015_06_20_nynmlb_atlmlb_1/,Called Strike,252.805,0.127072,4,nyn,0.0780199,-127.2098578,0.312793624,-10.14579717,3.350232279,-9.98,3.04,-1.218599019,55,6.045757785,7.399726285,-130.086886,-2.256789904,-17.28300046,24.67499916,-26.47199985,88.85,0.365486222,2.63634807,0.34,2.65,1999,11
2015/6/20,150620_203629atl,eab7fd6b-9c83-4fe4-8c29-93d6c3c3eb30,4,4,592789,592743,33,Single,X,273,3.55,1.63,-6.33,8.42,FF,10,2,R,2,1,R,gid_2015_06_20_nynmlb_atlmlb_1/,"In play, no out",216.795,0.166667,4,nyn,0.070851371,-140.0460517,0.284428051,-6.466929739,8.682276631,-6.33,8.42,-0.861512852,55,6.387056496,2.38957008,-143.3169446,-6.547495832,-13.32300042,30.89500038,-14.29199954,97.83,-0.943628174,2.74302854,-0.97,2.75,2220,12
2015/6/20,150620_203816atl,dd9e0e78-fa2d-4c12-ade2-f0abd374373c,1,1,592789,516811,34,Single,X,282,3.34,1.47,-7.62,8.06,FF,21,2,R,0,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,"In play, run(s)",223.248,-1,4,nyn,0.070954468,-139.8259015,0.285023736,-7.756492188,8.318987863,-7.62,8.06,-0.958796495,55,6.266780334,3.780985346,-143.1416526,-9.368101044,-15.91299962,31.27499954,-15.11200019,97.84,-0.69692753,1.448066593,-0.72,1.47,2330,0
2015/6/20,150620_203909atl,fd885b1e-8dba-48a5-9b9b-18d3accadb8d,3,1,592789,554234,35,,S,289,3.44,1.58,-3.82,8.29,FF,8,2,R,0,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,Foul Bunt,204.585,0.301075,4,nyn,0.07254279,-136.7243551,0.291862764,-3.957472373,8.569667779,-3.82,8.29,-1.400777133,55,6.150097207,6.690465452,-140.0867562,-5.335720656,-7.743000019,31.02499954,-15.41200038,95.69,0.656821529,2.780119347,0.63,2.79,1873,0
2015/6/20,150620_203938atl,9cccc6c0-9634-441e-8565-85da0fbabfa9,3,2,592789,554234,35,,S,290,3.44,1.58,-2.89,8.9,FF,8,2,R,1,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,Foul Bunt,197.859,0.311828,4,nyn,0.07201857,-137.6811538,0.290189613,-3.022970888,9.174007056,-2.89,8.9,-1.076897354,55,6.225875125,5.755761258,-141.1823293,-5.849364248,-5.98299979,32.545,-14.02200004,96.42,0.73924208,2.789925859,0.71,2.8,1927,1
2015/6/20,150620_204023atl,9c3f1977-eeac-425e-ac4d-402c6c46dd4b,3,3,592789,554234,35,,X,291,3.44,1.58,-3.05,8.91,FF,1,2,R,2,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,"In play, out(s)",198.805,1.07527,4,nyn,0.071741484,-138.3037392,0.288054068,-3.187739099,9.178876468,-3.05,8.91,-1.226788668,55,6.358289945,3.520038207,-141.548134,-4.53073497,-6.402999866,30.26499931,-13.74200031,96.59,-0.335639038,3.494101096,-0.36,3.51,1962,2
2015/6/20,150620_204136atl,83e0031c-d567-4b15-9d58-d3eb6af97f33,3,1,592789,607054,36,Sac Fly,B,296,3.03,1.21,-3.79,7.63,FF,0,2,L,0,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,Ball,206.286,2.48352,4,nyn,0.07189247,-137.938259,0.289504665,-3.928983625,7.89870023,-3.79,7.63,-1.275766689,55,6.208135874,1.540396982,-141.3991277,-1.373169262,-7.813000191,32.22500031,-16.47199985,96.42,-1.279771132,4.365718391,-1.31,4.38,1760,0
2015/6/20,150620_204158atl,b367c8e5-c4ab-41bf-8645-37c2ebfa9045,3,2,592789,607054,36,Sac Fly,S,297,3.15,1.42,-9.51,6.82,CH,20,2,L,0,1,R,gid_2015_06_20_nynmlb_atlmlb_1/,Swinging Strike,234.163,-0.872832,4,nyn,0.077888428,-127.3125539,0.313743268,-9.675948223,7.132784707,-9.51,6.82,-1.364006907,55,6.009061328,4.423132684,-130.5279142,-6.114824916,-16.38300084,27.63500015,-20.10200092,89.14,-0.97690815,1.519906527,-1,1.53,2225,10
2015/6/20,150620_204227atl,90ebdb81-207f-49d8-b503-cedda3b07672,3,3,592789,607054,36,Sac Fly,X,298,3.15,1.42,-3.91,9.3,FF,8,2,L,1,1,R,gid_2015_06_20_nynmlb_atlmlb_1/,"In play, run(s)",202.656,0.572254,4,nyn,0.07205007,-137.6797366,0.289649836,-4.043668933,9.577852404,-3.91,9.3,-1.12838097,55,6.30017437,6.108963842,-141.0044676,-6.259806472,-8.032999981,30.88500015,-13.15200015,96.32,0.664704983,2.775195698,0.64,2.78,2087,11
2015/6/20,150620_204345atl,545e93ba-fa7d-401d-b5b1-b81990af1e5b,3,1,592789,457727,37,Flyout,S,305,3.84,1.69,-4.93,9.3,FF,11,2,R,0,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,Foul,207.811,-0.237209,4,nyn,0.071287641,-139.1085439,0.287069415,-5.069627461,9.571128429,-4.93,9.3,-1.217582762,55,6.287843832,3.633965482,-142.5988674,-7.126590762,-10.25299977,32.77499954,-12.82200023,97.38,-0.581440302,2.490102495,-0.61,2.51,2192,0
2015/6/20,150620_204441atl,649222f9-2744-4b06-bebb-63dd107a3cc5,3,2,592789,457727,37,Flyout,B,307,3.79,1.7,-7.19,7.92,FF,1,2,R,1,0,R,gid_2015_06_20_nynmlb_atlmlb_1/,Ball,222.097,0.770335,4,nyn,0.070882807,-139.9308731,0.285133569,-7.333201531,8.183936488,-7.19,7.92,-0.973520846,55,6.333012356,3.619396418,-143.3582897,-4.128682792,-15.03300046,32.36499969,-15.40200015,97.82,-0.70753441,3.541057471,-0.73,3.55,2244,1
2015/6/20,150620_204510atl,bd3d5eba-dfcf-4640-8952-1d3f1a7acea4,3,3,592789,457727,37,Flyout,X,308,3.84,1.69,-7.48,5.39,CH,16,2,R,1,1,R,gid_2015_06_20_nynmlb_atlmlb_1/,"In play, out(s)",234.002,-0.534884,4,nyn,0.078354274,-126.5659105,0.315481544,-7.645588339,5.701197721,-7.48,5.39,-1.086885707,55,6.020045498,3.888440365,-129.7315678,-3.982204912,-12.80299996,27.045,-22.63199969,88.53,-0.602625637,2.180597448,-0.63,2.19,1745,11
2015/6/26,150626_191304nyn,6f43cb88-892e-4bd8-8c80-ec623c389850,4,1,592789,408252,1,Strikeout,B,3,3.35,1.46,-1.19,7.91,FF,5,2,R,0,0,R,gid_2015_06_26_cinmlb_nynmlb_1/,Ball,188.439,0.507937,1,nyn,0.070803722,-140.007033,0.285696539,-1.237070846,8.162904327,-1.19,7.91,-1.055346945,55,6.421707727,0.483278256,-143.6767181,-6.072924016,-2.526000097,34.70100095,-15.51099979,98.05,-1.059698833,2.856116483,-1.062,2.885,1672,0
2015/6/26,150626_191319nyn,a5354105-26c4-4d07-bacb-6e594c704700,4,2,592789,408252,1,Strikeout,S,4,3.35,1.53,-2.47,9.53,FF,8,2,R,0,1,R,gid_2015_06_26_cinmlb_nynmlb_1/,Foul,194.445,0.421978,1,nyn,0.070943348,-139.6980844,0.286631547,-2.524868732,9.784482402,-2.47,9.53,-1.121491129,55,6.281732492,5.217293404,-143.4598718,-6.461393323,-5.122000053,35.50600125,-12.33000003,97.98,0.532005086,2.795009688,0.528,2.824,2045,10
2015/6/26,150626_191341nyn,ad3ee85d-8444-41c0-a4b5-7f6666be129e,4,3,592789,408252,1,Strikeout,S,5,3.35,1.53,-2.44,6.87,FF,8,2,R,1,1,R,gid_2015_06_26_cinmlb_nynmlb_1/,Foul,199.413,0.976923,1,nyn,0.069870223,-141.8579746,0.28214136,-2.489846071,7.111321582,-2.44,6.87,-0.946294362,55,6.347984425,4.506744924,-145.6350403,-4.544838426,-5.213000134,36.19599988,-17.28999911,99.39,0.406170768,3.300116259,0.403,3.329,1541,11
2015/6/26,150626_191405nyn,e6f3ce0e-7761-4e56-93fe-8af45901d1b5,4,4,592789,408252,1,Strikeout,S,6,3.35,1.53,-1.24,9.53,FF,15,2,R,2,1,R,gid_2015_06_26_cinmlb_nynmlb_1/,Swinging Strike,187.334,-0.718681,1,nyn,0.070693552,-140.0392365,0.287329696,-1.290387121,9.780688154,-1.24,9.53,-0.841132027,55,6.439553063,0.19272245,-144.2675215,-9.475970201,-2.605000093,40.07099988,-12.43400012,98.58,-0.966434757,1.757485664,-0.969,1.786,1977,12
2015/6/26,150626_191442nyn,2cbd80af-366c-4f45-ac00-cf0671e129ca,1,1,592789,458015,2,Flyout,X,10,3.69,1.73,-5.99,6.81,FF,11,2,L,0,0,R,gid_2015_06_26_cinmlb_nynmlb_1/,"In play, out(s)",221.167,-0.266327,1,nyn,0.070552997,-140.5258511,0.284451628,-6.05049185,7.059311627,-5.99,6.81,-1.048017571,55,6.342482271,3.720108316,-144.1452905,-6.625637313,-12.46299966,34.34499814,-17.6380006,98.42,-0.544797123,2.419357448,-0.548,2.449,1903,0
2015/6/26,150626_191521nyn,d23e6b3a-7ae9-4576-ab0a-7eb5eacb0720,1,1,592789,453943,3,Pop Out,X,14,3.45,1.54,-4.75,8.56,FF,12,2,R,0,0,R,gid_2015_06_26_cinmlb_nynmlb_1/,"In play, out(s)",208.907,-0.0209424,1,nyn,0.070081139,-141.3634972,0.283730277,-4.806504146,8.805403689,-4.75,8.56,-1.039778801,55,6.28757348,4.013908609,-145.3300324,-7.182919657,-9.950999573,37.90599896,-13.94900047,99.25,-0.231358138,2.445981908,-0.235,2.475,2048,0
2015/6/26,150626_192547nyn,4c1b98b8-5255-4b05-9cc5-90ec590b3cf5,1,1,592789,457803,8,Single,X,49,3.7,1.74,-5.39,5.82,FF,10,2,L,0,0,R,gid_2015_06_26_cinmlb_nynmlb_1/,"In play, no out",222.578,-0.115306,2,nyn,0.07103777,-139.5543733,0.286545035,-5.445242022,6.071890708,-5.39,5.82,-1.104902131,55,6.272556295,2.814590307,-143.1863231,-5.513789596,-11.05299981,34.23000027,-19.8540002,97.72,-0.851791013,2.577124496,-0.855,2.607,1651,0
2015/6/26,150626_192627nyn,61d65600-0652-4a5c-8bf6-b42d3137d9e4,3,1,592789,430910,9,Single,B,53,3.2,1.46,9.3,-3.09,CU,5,2,L,0,0,R,gid_2015_06_26_cinmlb_nynmlb_1/,Ball,71.8848,0.831034,2,nyn,0.087414817,-113.4421622,0.352049357,9.227735735,-2.731361713,9.3,-3.09,-1.071946873,55,6.171555703,-2.88668541,-116.2951597,2.127698659,12.40900008,21.84800031,-35.85199939,79.33,-1.019922618,3.02291113,-1.027,3.053,1654,0
2015/6/26,150626_192645nyn,97b6fdc9-7551-4581-b223-df8cfb125654,3,2,592789,430910,9,Single,B,54,3.27,1.46,-7.36,4.32,CH,20,2,L,0,1,R,gid_2015_06_26_cinmlb_nynmlb_1/,Ball,239.329,-1.37127,2,nyn,0.077829013,-127.494586,0.31238493,-7.427730086,4.611446024,-7.36,4.32,-1.260527705,55,6.215200613,3.221037926,-130.4598769,-6.738049476,-12.68600018,25.49700047,-24.3029996,89.1,-1.045368217,1.093664638,-1.049,1.124,1637,10
2015/6/26,150626_192706nyn,a4a5a208-ef52-4cb0-8a76-c51b82376f38,3,3,592789,430910,9,Single,X,55,3.31,1.49,-8.15,5.64,FF,15,2,L,0,2,R,gid_2015_06_26_cinmlb_nynmlb_1/,"In play, no out",235.143,-0.350549,2,nyn,0.071246226,-139.2026261,0.286755859,-8.208748809,5.884465707,-8.15,5.64,-1.221916525,55,6.264557417,3.842495371,-142.6556381,-6.735327207,-16.63799985,32.44199826,-20.25200092,97.41,-0.997189021,2.050834304,-0.999,2.081,2063,20
2015/6/26,150626_192756nyn,edf3dd6e-a9e2-4bea-b9a4-eaac038cd1ea,5,1,592789,553993,10,Forceout,S,60,3.51,1.6,8.23,-0.69,CU,6,2,R,0,0,R,gid_2015_06_26_cinmlb_nynmlb_1/,Called Strike,85.5482,0.527749,2,nyn,0.08467719,-117.1961167,0.339677721,8.166894443,-0.351680092,8.23,-0.69,-1.000730705,55,6.20371787,-1.853847637,-119.8843183,0.810347772,11.79699962,21.24400021,-32.68699847,81.75,-0.582949005,3.029163668,-0.59,3.059,1454,0
2015/6/26,150626_192819nyn,baeb372a-084a-4d73-9955-83a20bc25367,5,2,592789,553993,10,Forceout,B,61,3.63,1.67,-7.47,5.24,FF,15,2,R,1,0,R,gid_2015_06_26_cinmlb_nynmlb_1/,Ball,234.746,-0.668367,2,nyn,0.070591879,-140.5087061,0.283950885,-7.5264723,5.48351743,-7.47,5.24,-0.886731547,55,6.321216373,1.238550213,-143.946853,-7.127112216,-15.55799992,32.59999921,-20.84399997,98.27,-1.584050749,1.965408648,-1.586,1.995,1920,1
2015/6/26,150626_192843nyn,9c5fae1e-3f49-4470-825a-ae1198fd0f02,5,3,592789,553993,10,Forceout,S,62,3.51,1.64,6.68,-5.57,CU,17,2,R,1,1,R,gid_2015_06_26_cinmlb_nynmlb_1/,Called Strike,50.4081,-0.638503,2,nyn,0.084476655,-117.333795,0.341063823,6.615841254,-5.235300824,6.68,-5.57,-0.877546626,55,6.10946358,-0.712181301,-120.4465834,0.360266661,9.478999779,24.67199971,-39.6799985,82.12,-0.175656807,1.946685795,-0.182,1.978,1509,11
2015/6/26,150626_192908nyn,ac610b22-ea25-4edb-9d54-ea91fade5383,5,4,592789,553993,10,Forceout,B,63,3.63,1.74,-2.91,7.77,FF,1,2,R,2,1,R,gid_2015_06_26_cinmlb_nynmlb_1/,Ball,200.407,1.67407,2,nyn,0.070761608,-140.0841426,0.285595287,-2.96226551,8.016664718,-2.91,7.77,-1.076359848,55,6.405069898,2.893399776,-143.7745006,-2.446258118,-6.052999809,34.918,-15.79800044,98.06,-0.407588091,4.238568279,-0.41,4.267,1732,12
2015/6/26,150626_192934nyn,85eb2a50-3297-4b27-8d68-f59e8c831c3a,5,5,592789,553993,10,Forceout,X,64,3.63,1.66,-7.02,3.77,CH,16,2,R,2,2,R,gid_2015_06_26_cinmlb_nynmlb_1/,"In play, out(s)",241.514,-0.815228,2,nyn,0.076128063,-130.2212038,0.30710182,-7.085813526,4.047662619,-7.02,3.77,-1.034714604,55,6.24250431,3.793557429,-133.6159119,-5.264561698,-12.52199967,29.85500027,-25.02599918,91.21,-0.547045651,1.811378652,-0.551,1.842,1545,22
2015/6/26,150626_193026nyn,1f53d376-ced4-4498-8937-4a26a76d0bcd,2,1,592789,458689,11,Groundout,S,70,3.62,1.67,7.72,-1.04,CU,22,2,R,0,0,R,gid_2015_06_26_cinmlb_nynmlb_1/,Foul,82.6597,-1.19897,2,nyn,0.083593897,-118.6229153,0.336729736,7.660419921,-0.710936663,7.72,-1.04,-0.997020382,55,6.155931857,-0.328811692,-121.6196367,-2.534516593,11.25999992,23.99799992,-33.22400104,82.94,0.050812431,1.446395024,0.044,1.476,1376,0
